region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
ctx-lh-cuneus,0.7180408364672122,0.7841334633969957,0.5364075410640602,0.9175446169858694,0.4254172364424745,0.16727733693189695,0.8369657799168659,0.12881071976705283,0.3587800335045799,0.1470181077699514,0.45038787660079616,0.5643577182800996,0.13236689252963973,0.7122166713558897,0.10162834043823855,0.3465054222520139,0.3133468075900657,0.5909222920282292,0.1543333316535352,0.15044226326844246,0.4109778761539199
ctx-lh-entorhinal,0.8771809622461019,0.7929097217398129,0.5414742741627079,0.9364690117197787,0.3789497160641136,0.3103139803992587,0.7845073740862747,0.09715351346142623,0.30536064674385927,0.1509902926904727,0.5432849794938899,0.5889205274781892,0.26097646200449526,0.7353627539722923,0.25150880338508913,0.46772276251164185,0.3126312674435746,0.4570257297620731,0.16802601215604887,0.13091247511127382,0.43833993557103745
ctx-lh-fusiform,0.7957229991330467,0.7968552759602403,0.5437002381951783,0.9265964525134549,0.4020266868852831,0.1707556604150995,0.8127837351805264,0.12073357181227982,0.3544581221068823,0.14268716949529855,0.43697252698711314,0.5316136206640218,0.23127490656889624,0.7169924734803699,0.16555124620390127,0.37791274327049307,0.3109764366494766,0.5348106588009791,0.15206632613439858,0.1782698917573773,0.42142689245260473
ctx-lh-inferiorparietal,0.7929430847467676,0.7964586859806997,0.5278702870847144,0.9239886592549832,0.4153038731191345,0.18637456135069935,0.8370662231591468,0.12520537279931893,0.3819212559036537,0.15350866107823824,0.44864527365042284,0.5402026827330633,0.1490164300531222,0.7119518240212908,0.15765289560757792,0.3654066209993451,0.29604897187951085,0.5394082288695894,0.1504314610307979,0.18281522119640475,0.4145723357583547
ctx-lh-inferiortemporal,0.8058009915459887,0.8003240227022328,0.5346726748481818,0.9321096830109183,0.3878712433244623,0.1845353990766194,0.8153968908047919,0.1174278989425469,0.35166233169914457,0.14578894324343156,0.4498799885832726,0.540931270920324,0.23485787460741486,0.7052981354339456,0.18338511876499836,0.39229000164013217,0.29859223519935063,0.5411568432973299,0.1431435195729336,0.20261454594854045,0.4229045624799719
ctx-lh-isthmuscingulate,0.7622858120143208,0.7876989760232483,0.5453584531127877,0.9249424356232371,0.4206839690809926,0.166601599021096,0.8149500756324097,0.1425670137842756,0.3149296810566923,0.156824709846777,0.4428989517876693,0.5456915235309189,0.17511113616212234,0.7193058105934442,0.1631699676111205,0.36989683756647074,0.3150603341275065,0.5453713501078798,0.15288423358643402,0.1863135111438015,0.43178180533411237
ctx-lh-lateraloccipital,0.7536189978766485,0.7967233668654701,0.5353877534373281,0.9191532730274563,0.43586896056505536,0.17382936586423983,0.8377081037303009,0.13021431443239467,0.343177552022232,0.15819788202591084,0.4320333787670466,0.5638773947719374,0.13472881829279187,0.7142256274829101,0.14014591512175728,0.346063475684093,0.30233785730197416,0.5673872820201098,0.14887935475286157,0.19712258147832012,0.41652867031920204
ctx-lh-lateralorbitofrontal,0.7973650202259209,0.8024756494339212,0.5521056624129563,0.9254995712843199,0.39941847701584854,0.2157821984370647,0.8155877295180731,0.11898428158270238,0.3639080195577382,0.14922225218225788,0.43790143246338387,0.5448310908507434,0.2475204604990109,0.7084186909456816,0.1870891762947332,0.38461894143554703,0.30567437245825935,0.5659222014411238,0.15705845097084417,0.17971434379879797,0.4299643961709
ctx-lh-lingual,0.7124774749353604,0.7939184518798452,0.5458747702558276,0.9175262714039525,0.4256247870192789,0.18604592314689045,0.8268641629916297,0.1474959532174811,0.3590961191403129,0.16444828846497128,0.4443569369853656,0.5614020989722055,0.14743290508098053,0.7118778699623564,0.1458305204672386,0.3370242780926686,0.2971380510471895,0.5917724587497037,0.14812920379140926,0.1796450296962804,0.4294546852549961
ctx-lh-medialorbitofrontal,0.8010811672100286,0.7940224719114765,0.5331519731896621,0.9348285473664366,0.39497336279916184,0.2192861243633765,0.8124429332508072,0.10898394822469146,0.369576884250243,0.145079533745191,0.4581417227750606,0.5436227619662883,0.25605740275576017,0.6999884492752386,0.16547289993517114,0.39780577998663724,0.3014277253581141,0.5569029619540882,0.15730694401255402,0.1934270474866231,0.40281056040665
ctx-lh-middletemporal,0.805546968193697,0.7995294797926956,0.5377747383748717,0.9273085711498157,0.3905242652058962,0.18435231216592732,0.8232113933142349,0.12731410285653436,0.3480464392180057,0.15262573653286393,0.43635261256119456,0.5403393699020579,0.21257794248272122,0.7146381128792458,0.15059653367737713,0.389092167035364,0.30213197874709763,0.5238913359489443,0.14381843080296391,0.20918328009918957,0.4199316536635927
ctx-lh-parahippocampal,0.7900862367137074,0.7934769217925421,0.5557277935286927,0.9301255669978629,0.3963046988102773,0.21107745454406268,0.8047577501452382,0.11926596166747731,0.36004620192208536,0.15670408960027776,0.4888363330716659,0.5305925014818775,0.26203153469590934,0.7309992542892914,0.163791867629409,0.41424948657628363,0.30945059975229194,0.3895544650863271,0.1562388328557729,0.13511885864717227,0.470968478312045
ctx-lh-paracentral,0.7346974862454289,0.7880949615673511,0.5442723567252272,0.9335572606015322,0.417956040243284,0.20965279266530829,0.8405247813299177,0.13465032621419834,0.3569889629375953,0.17925625435223097,0.4828950544492432,0.5370855902040793,0.16393086284358072,0.7283241316260162,0.16553232719966754,0.3552169794562887,0.30782675198978604,0.4999029131664239,0.14157437853452995,0.22755594817520694,0.4224529709332004
ctx-lh-parsopercularis,0.7456549195118596,0.7904344772565751,0.5155114181468704,0.9259968499021414,0.3869194474581337,0.2396881683744978,0.8266674537160212,0.14902234332004957,0.3924626830343537,0.17486248487864764,0.4930273437767538,0.5340832175614165,0.1970456959030745,0.7280964952538851,0.1824735756652234,0.37672205548132787,0.28532811629248317,0.5268571894991265,0.1398207350515605,0.18310634904578627,0.4136824029794125
ctx-lh-parsorbitalis,0.7876849340019877,0.7818294769428813,0.5324839190369279,0.9324894651958734,0.412613708636913,0.20392611919666118,0.8237029745653921,0.11145836789018884,0.32262888489832725,0.2021016322796286,0.4224512121626597,0.5244903212164593,0.21463620097526795,0.7142182904892422,0.13470123132344222,0.3895101580814463,0.30516666895996913,0.5548621861318557,0.14529062149401542,0.13181427957585792,0.43743920878446835
ctx-lh-parstriangularis,0.7693341588715266,0.8047546010222055,0.5355761060333859,0.9338093452606238,0.4112492920425258,0.23322318833575878,0.8384539033088099,0.12000954555648392,0.37368904338975856,0.17377918191508906,0.46044757855755414,0.5441605005223709,0.21133834392896567,0.7165688310051994,0.15066063773568147,0.36384424508913504,0.28638012860969997,0.5327413197112754,0.1470831543746038,0.2058481428821565,0.39149530425051565
ctx-lh-pericalcarine,0.6906022975764391,0.7978201743291669,0.5310459303447331,0.8980777811567896,0.44860615666204284,0.1645311304566326,0.8415055287999625,0.16906423662269782,0.34027445595281425,0.15423719638473055,0.43501352544376193,0.5805518916435842,0.10636956468922532,0.7045120574913875,0.10305322726035948,0.3183850632689854,0.28534593150237275,0.6097527112854846,0.15653290085618143,0.1818809362318055,0.4268055614092451
