region,APOE,BIN1,PICALM,CLU,ABCA7,TREM2,SORL1,CD2AP,PTK2B,EPHA1,HLA-DRB1,INPP5D,ECHDC3,ZCWPW1,CD33,FERMT2,APH1B,SLC24A4,RIN3,ACE,ADAM10
ctx-lh-caudalmiddlefrontal,0.7649508338554978,0.8215671010527965,0.5407824054235324,0.9412728678276896,0.40762722345492564,0.33875649496413895,0.8582749457087419,0.09203799738242557,0.36973285813853474,0.14826313324065754,0.5310663262987658,0.5450593377494148,0.2017136862238741,0.7127890753438935,0.20921035597032184,0.3879063484335329,0.3238856744320777,0.48424723641497947,0.19507951509788363,0.12347924087508087,0.37546646526055255
ctx-lh-cuneus,0.6687686817239837,0.770896819261425,0.5047460764963072,0.9246641003049627,0.4095513270808361,0.27858546949461255,0.8676693761937964,0.14201845801776167,0.41766330605040486,0.10588528266238667,0.5747740165109502,0.5796881808210104,0.16063506403720562,0.70886351837309,0.18257770558072722,0.3039797188673927,0.2887995885391673,0.6099678821630315,0.17696900747406719,0.15532822273935096,0.37450222114131004
ctx-lh-entorhinal,0.8789856516797891,0.8232793820464681,0.5303193011554531,0.9440165375611074,0.39990254151225135,0.4522396245811988,0.8232388432524556,0.07146010232829925,0.34769305435382436,0.1288568231598667,0.6316906820428074,0.5961218552123703,0.28988764176883625,0.6895527323768296,0.2888794937753286,0.4641705127493028,0.37115635582263207,0.3092656471086385,0.20985246477196665,0.031723291050225866,0.3711759268230516
ctx-lh-fusiform,0.7999026010290164,0.8198385352540511,0.51800309821387,0.9369212795114595,0.375413107281411,0.3434205864373623,0.8289300935281778,0.10467614720956442,0.3843835330863865,0.12983272253442257,0.5448205254761671,0.553357284211764,0.24522685993220047,0.7131232339255571,0.23253083041563596,0.37684484397093115,0.32633242353004155,0.4784750965965603,0.17964529469565438,0.10812779320375003,0.3889882718619183
ctx-lh-inferiorparietal,0.7930061228835831,0.8071284094527182,0.5192077160277785,0.9384675059663973,0.3778522217900128,0.34169399542117174,0.8466067397159992,0.08813634555145472,0.38246403778348703,0.1341288197470195,0.5649846428203456,0.5484496993826863,0.192221198381239,0.7052137356555181,0.19416318248109532,0.36245647876351883,0.3247630892021042,0.5067953974420658,0.1957611579898984,0.125202851089043,0.3787549714514232
ctx-lh-inferiortemporal,0.8224990869103088,0.8154577350309834,0.5276525829227068,0.9395375777957619,0.3814875964302754,0.3268760291487943,0.8286449715673208,0.08716949695696374,0.35849921643577454,0.14516701431574414,0.5506899296937245,0.5451643775177188,0.26259171980420704,0.6891574502433853,0.19031032448637467,0.3932959617869387,0.32967314077804744,0.5064758544426742,0.17968862550098263,0.11276861882005426,0.3963511782495597
ctx-lh-isthmuscingulate,0.7565279608227512,0.8482980305256596,0.5586705104736802,0.9392379775220504,0.3984897844137325,0.3228571073243986,0.8329504755145984,0.07175033294355158,0.34136001417382594,0.16665599476869294,0.5771442336214667,0.5615227735382579,0.24631797506685937,0.7248001363643489,0.20306169592022658,0.38175763074565117,0.3347100298774428,0.5087612940396644,0.1997590670808469,0.17395857892879826,0.3907381806253025
ctx-lh-lateraloccipital,0.7392413610245245,0.8077200938875702,0.5201476208481132,0.9309225647119587,0.4134108848634167,0.3290881832199188,0.8667791747973342,0.0959798072799975,0.39133101697890765,0.14046941099424962,0.5706916281697025,0.5668197587410537,0.15880883371103635,0.7025626579232868,0.19850524906893427,0.31173475949377877,0.3036747452493375,0.5201191153707565,0.1775108873085956,0.09760408086749658,0.3426722329165766
ctx-lh-lateralorbitofrontal,0.8121246237707813,0.8107720777272505,0.562524449458593,0.9434293802432436,0.3980863189388562,0.37995308671181915,0.8377819721998193,0.09242655047240488,0.3592178740320757,0.12758205960603347,0.571171355557538,0.5617721301315723,0.2647665848731305,0.7036726732186336,0.24518658699685802,0.43221906840128343,0.34589479597881634,0.4909828241860924,0.2017647944971837,0.11276076801453833,0.39518959955327315
ctx-lh-lingual,0.6700719604703775,0.803835880241095,0.4927834587833271,0.9240126478725984,0.4089905809331232,0.303356526684635,0.8521072949192225,0.10030198998706896,0.3964007523034029,0.15294221124733637,0.5755971832881007,0.5803327276544092,0.20156125735304475,0.7168580231542794,0.21233355755521197,0.2873181633940839,0.2919031687939422,0.6093672714237485,0.18387589092527712,0.1640034764436792,0.35171586795566473
